num,send_time,sender,troughput,head,lat_id,long_id
15644,77.9596,596516649,0.0888291,180,0,0
15645,77.9706,1714636915,0.0888222,270,214.46,-0.0363405
15646,77.9738,1681692777,0.0888242,270,227.473,0.0214481
15647,77.9748,1957747793,0.0888288,270,201.473,-0.0620213
15648,77.9785,846930886,0.0888303,270,240.417,0.0355023
15649,78.0184,1804289383,0.0887904,270,253.796,0.0232729
15650,78.0514,1365180540,0.0887587,180,0,0
15651,78.0515,1540383426,0.0887642,180,0,0
15652,78.0539,304089172,0.0887671,180,4.67368e-310,4.67368e-310
15653,78.0545,1303455736,0.0887721,180,0,0
15654,78.0547,2044897763,0.0887775,180,0,0
15655,78.0548,424238335,0.0887831,180,0,0
15656,78.0558,783368690,0.0887876,180,0,0
15657,78.0565,1649760492,0.0887925,180,6.20153e-91,1.17119e+166
15658,78.0568,1350490027,0.0887978,180,0,0
15659,78.0574,1967513926,0.0888029,180,0,0
15660,78.0576,1102520059,0.0888083,180,0,0
15661,78.058,1025202362,0.0888135,180,0,0
15662,78.0584,719885386,0.0888187,180,0,0
15663,78.0587,1189641421,0.088824,180,0,0
15664,78.0596,596516649,0.0888287,180,0,0
15665,78.0706,1714636915,0.0888219,270,215.772,-0.0378325
15666,78.0738,1681692777,0.0888238,270,228.785,0.0204754
15667,78.0748,1957747793,0.0888284,270,202.782,-0.0342506
15668,78.0785,846930886,0.0888299,270,241.73,0.0351995
15669,78.1184,1804289383,0.0887901,270,255.107,0.0232729
15670,78.1514,1365180540,0.0887584,180,0,0
15671,78.1515,1540383426,0.0887639,180,0,0
15672,78.1539,304089172,0.0887668,180,4.67368e-310,4.67368e-310
15673,78.1545,1303455736,0.0887718,180,0,0
15674,78.1547,2044897763,0.0887772,180,0,0
15675,78.1548,424238335,0.0887828,180,0,0
15676,78.1558,783368690,0.0887873,180,0,0
15677,78.1565,1649760492,0.0887922,180,6.20153e-91,1.17119e+166
15678,78.1568,1350490027,0.0887975,180,0,0
15679,78.1574,1967513926,0.0888025,180,0,0
15680,78.1576,1102520059,0.0888079,180,0,0
15681,78.158,1025202362,0.0888131,180,0,0
15682,78.1584,719885386,0.0888184,180,0,0
15683,78.1587,1189641421,0.0888237,180,0,0
15684,78.1596,596516649,0.0888283,180,0,0
15685,78.1706,1714636915,0.0888215,270,217.084,-0.0382553
15686,78.1738,1681692777,0.0888234,270,230.097,0.019008
15687,78.1748,1957747793,0.088828,270,204.092,-0.0346614
15688,78.1785,846930886,0.0888295,270,243.042,0.0348785
15689,78.2184,1804289383,0.0887898,270,256.418,0.0232728
15690,78.2514,1365180540,0.0887581,180,0,0
15691,78.2515,1540383426,0.0887636,180,0,0
15692,78.2539,304089172,0.0887665,180,4.67368e-310,4.67368e-310
15693,78.2545,1303455736,0.0887715,180,0,0
15694,78.2547,2044897763,0.0887769,180,0,0
15695,78.2548,424238335,0.0887825,180,0,0
15696,78.2558,783368690,0.088787,180,0,0
15697,78.2565,1649760492,0.0887919,180,6.20153e-91,1.17119e+166
15698,78.2568,1350490027,0.0887972,180,0,0
15699,78.2574,1967513926,0.0888022,180,0,0
15700,78.2576,1102520059,0.0888076,180,0,0
15701,78.258,1025202362,0.0888128,180,0,0
15702,78.2584,719885386,0.088818,180,0,0
15703,78.2587,1189641421,0.0888233,180,0,0
15704,78.2596,596516649,0.088828,180,0,0
15705,78.2706,1714636915,0.0888211,270,218.396,-0.0341552
15706,78.2738,1681692777,0.0888231,270,231.408,0.0227995
15707,78.2748,1957747793,0.0888277,270,205.548,-0.068092
15708,78.2785,846930886,0.0888291,270,244.5,0.00848839
15709,78.3184,1804289383,0.0887894,270,257.729,0.0232723
15710,78.3514,1365180540,0.0887578,180,0,0
15711,78.3515,1540383426,0.0887633,180,0,0
15712,78.3539,304089172,0.0887662,180,4.67368e-310,4.67368e-310
15713,78.3545,1303455736,0.0887712,180,0,0
15714,78.3547,2044897763,0.0887766,180,0,0
15715,78.3548,424238335,0.0887821,180,0,0
15716,78.3558,783368690,0.0887866,180,0,0
15717,78.3565,1649760492,0.0887915,180,6.20153e-91,1.17119e+166
15718,78.3568,1350490027,0.0887968,180,0,0
15719,78.3574,1967513926,0.0888018,180,0,0
15720,78.3576,1102520059,0.0888072,180,0,0
15721,78.358,1025202362,0.0888124,180,0,0
15722,78.3584,719885386,0.0888176,180,0,0
15723,78.3587,1189641421,0.0888229,180,0,0
15724,78.3596,596516649,0.0888276,180,0,0
15725,78.3706,1714636915,0.0888208,270,219.707,-0.0253321
15726,78.3738,1681692777,0.0888227,270,232.863,0.00768557
15727,78.3748,1957747793,0.0888273,270,206.859,-0.0699258
15728,78.3785,846930886,0.0888287,270,245.812,0.00966991
15729,78.4184,1804289383,0.0887891,270,259.04,0.0232722
15730,78.4514,1365180540,0.0887575,180,0,0
15731,78.4515,1540383426,0.088763,180,0,0
15732,78.4539,304089172,0.088766,180,4.67368e-310,4.67368e-310
15733,78.4545,1303455736,0.0887709,180,0,0
15734,78.4547,2044897763,0.0887763,180,0,0
15735,78.4548,424238335,0.0887818,180,0,0
15736,78.4558,783368690,0.0887863,180,0,0
15737,78.4565,1649760492,0.0887912,180,6.20153e-91,1.17119e+166
15738,78.4568,1350490027,0.0887965,180,0,0
15739,78.4574,1967513926,0.0888015,180,0,0
15740,78.4576,1102520059,0.0888069,180,0,0
15741,78.458,1025202362,0.088812,180,0,0
15742,78.4584,719885386,0.0888173,180,0,0
15743,78.4587,1189641421,0.0888225,180,0,0
15744,78.4596,596516649,0.0888272,180,0,0
15745,78.4706,1714636915,0.0888204,270,221.018,0.00860079
15746,78.4738,1681692777,0.0888223,270,234.027,0.0452584
15747,78.4748,1957747793,0.0888269,270,208.17,-0.0368495
15748,78.4785,846930886,0.0888284,270,247.123,0.0108119
15749,78.5184,1804289383,0.0887888,270,260.496,0.0232719
15750,78.5514,1365180540,0.0887572,180,0,0
15751,78.5515,1540383426,0.0887627,180,0,0
15752,78.5539,304089172,0.0887657,180,4.67368e-310,4.67368e-310
15753,78.5545,1303455736,0.0887706,180,0,0
15754,78.5547,2044897763,0.0887759,180,0,0
15755,78.5548,424238335,0.0887815,180,0,0
15756,78.5558,783368690,0.088786,180,0,0
15757,78.5565,1649760492,0.0887909,180,6.20153e-91,1.17119e+166
15758,78.5568,1350490027,0.0887962,180,0,0
15759,78.5574,1967513926,0.0888011,180,0,0
15760,78.5576,1102520059,0.0888065,180,0,0
15761,78.558,1025202362,0.0888117,180,0,0
15762,78.5584,719885386,0.0888169,180,0,0
15763,78.5587,1189641421,0.0888222,180,0,0
15764,78.5596,596516649,0.0888268,180,0,0
15765,78.5706,1714636915,0.08882,270,222.33,-0.0256354
15766,78.5738,1681692777,0.088822,270,235.336,0.063661
15767,78.5748,1957747793,0.0888265,270,209.336,-0.0396375
15768,78.5785,846930886,0.088828,270,248.288,0.0537396
15769,78.6184,1804289383,0.0887885,270,261.807,0.0232716
15770,78.6514,1365180540,0.0887569,180,0,0
15771,78.6515,1540383426,0.0887624,180,0,0
15772,78.6539,304089172,0.0887654,180,4.67368e-310,4.67368e-310
15773,78.6545,1303455736,0.0887703,180,0,0
15774,78.6547,2044897763,0.0887756,180,0,0
15775,78.6548,424238335,0.0887812,180,0,0
15776,78.6558,783368690,0.0887857,180,0,0
15777,78.6565,1649760492,0.0887905,180,6.20153e-91,1.17119e+166
15778,78.6568,1350490027,0.0887958,180,0,0
15779,78.6574,1967513926,0.0888008,180,0,0
15780,78.6576,1102520059,0.0888062,180,0,0
15781,78.658,1025202362,0.0888113,180,0,0
15782,78.6584,719885386,0.0888166,180,0,0
15783,78.6587,1189641421,0.0888218,180,0,0
15784,78.6596,596516649,0.0888265,180,0,0
15785,78.6706,1714636915,0.0888197,270,223.788,-0.0696663
15786,78.6738,1681692777,0.0888216,270,236.792,0.00806628
15787,78.6748,1957747793,0.0888262,270,210.793,-0.0755145
15788,78.6785,846930886,0.0888276,270,249.744,0.0360201
15789,78.7184,1804289383,0.0887881,270,263.118,0.0232714
15790,78.7514,1365180540,0.0887567,180,0,0
15791,78.7515,1540383426,0.0887621,180,0,0
15792,78.7539,304089172,0.0887651,180,4.67368e-310,4.67368e-310
15793,78.7545,1303455736,0.08877,180,0,0
15794,78.7547,2044897763,0.0887753,180,0,0
15795,78.7548,424238335,0.0887809,180,0,0
15796,78.7558,783368690,0.0887853,180,0,0
15797,78.7565,1649760492,0.0887902,180,6.20153e-91,1.17119e+166
15798,78.7568,1350490027,0.0887955,180,0,0
15799,78.7574,1967513926,0.0888005,180,0,0
15800,78.7576,1102520059,0.0888058,180,0,0
15801,78.758,1025202362,0.088811,180,0,0
15802,78.7584,719885386,0.0888162,180,0,0
15803,78.7587,1189641421,0.0888214,180,0,0
15804,78.7596,596516649,0.0888261,180,0,0
15805,78.7706,1714636915,0.0888193,270,224.954,-0.00585922
15806,78.7738,1681692777,0.0888212,270,238.101,0.0284326
15807,78.7748,1957747793,0.0888258,270,212.104,-0.0347811
15808,78.7785,846930886,0.0888272,270,251.055,0.0358342
15809,78.8184,1804289383,0.0887878,270,264.429,0.0232713
15810,78.8514,1365180540,0.0887564,180,0,0
15811,78.8515,1540383426,0.0887618,180,0,0
15812,78.8539,304089172,0.0887648,180,4.67368e-310,4.67368e-310
15813,78.8545,1303455736,0.0887697,180,0,0
15814,78.8547,2044897763,0.088775,180,0,0
15815,78.8548,424238335,0.0887806,180,0,0
15816,78.8558,783368690,0.088785,180,0,0
15817,78.8565,1649760492,0.0887899,180,6.20153e-91,1.17119e+166
15818,78.8568,1350490027,0.0887952,180,0,0
15819,78.8574,1967513926,0.0888001,180,0,0
15820,78.8576,1102520059,0.0888055,180,0,0
15821,78.858,1025202362,0.0888106,180,0,0
15822,78.8584,719885386,0.0888158,180,0,0
15823,78.8587,1189641421,0.0888211,180,0,0
15824,78.8596,596516649,0.0888257,180,0,0
15825,78.8706,1714636915,0.0888189,270,226.265,-0.00703817
15826,78.8738,1681692777,0.0888209,270,239.265,0.0625095
15827,78.8748,1957747793,0.0888254,270,213.415,-0.0545767
15828,78.8785,846930886,0.0888269,270,252.366,0.0356158
15829,78.9184,1804289383,0.0887875,270,265.74,0.0232714
15830,78.9514,1365180540,0.0887561,180,0,0
15831,78.9515,1540383426,0.0887615,180,0,0
15832,78.9539,304089172,0.0887645,180,4.67368e-310,4.67368e-310
15833,78.9545,1303455736,0.0887694,180,0,0
15834,78.9547,2044897763,0.0887747,180,0,0
15835,78.9548,424238335,0.0887802,180,0,0
15836,78.9558,783368690,0.0887847,180,0,0
15837,78.9565,1649760492,0.0887896,180,6.20153e-91,1.17119e+166
15838,78.9568,1350490027,0.0887948,180,0,0
15839,78.9574,1967513926,0.0887998,180,0,0
15840,78.9576,1102520059,0.0888051,180,0,0
15841,78.958,1025202362,0.0888103,180,0,0
15842,78.9584,719885386,0.0888155,180,0,0
15843,78.9587,1189641421,0.0888207,180,0,0
15844,78.9596,596516649,0.0888253,180,0,0
15845,78.9706,1714636915,0.0888186,270,227.576,-0.0234666
15846,78.9738,1681692777,0.0888205,270,240.721,0.0254509
15847,78.9748,1957747793,0.0888251,270,214.727,-0.0708875
15848,78.9785,846930886,0.0888265,270,253.678,0.0353763
15849,79.0184,1804289383,0.0887872,270,267.051,0.0232715
15850,79.0514,1365180540,0.0887558,180,0,0
15851,79.0515,1540383426,0.0887612,180,0,0
15852,79.0539,304089172,0.0887642,180,4.67368e-310,4.67368e-310
15853,79.0545,1303455736,0.0887691,180,0,0
15854,79.0547,2044897763,0.0887744,180,0,0
15855,79.0548,424238335,0.0887799,180,0,0
15856,79.0558,783368690,0.0887844,180,0,0
15857,79.0565,1649760492,0.0887892,180,6.20153e-91,1.17119e+166
15858,79.0568,1350490027,0.0887945,180,0,0
15859,79.0574,1967513926,0.0887994,180,0,0
15860,79.0576,1102520059,0.0888048,180,0,0
15861,79.058,1025202362,0.0888099,180,0,0
15862,79.0584,719885386,0.0888151,180,0,0
15863,79.0587,1189641421,0.0888203,180,0,0
15864,79.0596,596516649,0.088825,180,0,0
15865,79.0706,1714636915,0.0888182,270,229.032,-0.0306398
15866,79.0738,1681692777,0.0888201,270,242.032,0.0240576
15867,79.0748,1957747793,0.0888247,270,216.037,-0.0350013
15868,79.0785,846930886,0.0888261,270,254.99,0.0351159
15869,79.1184,1804289383,0.0887869,270,268.362,0.0232713
15870,79.1514,1365180540,0.0887555,180,0,0
15871,79.1515,1540383426,0.088761,180,0,0
15872,79.1539,304089172,0.0887639,180,4.67368e-310,4.67368e-310
15873,79.1545,1303455736,0.0887688,180,0,0
15874,79.1547,2044897763,0.0887741,180,0,0
15875,79.1548,424238335,0.0887796,180,0,0
15876,79.1558,783368690,0.0887841,180,0,0
15877,79.1565,1649760492,0.0887889,180,6.20153e-91,1.17119e+166
15878,79.1568,1350490027,0.0887942,180,0,0
15879,79.1574,1967513926,0.0887991,180,0,0
15880,79.1576,1102520059,0.0888045,180,0,0
15881,79.158,1025202362,0.0888096,180,0,0
15882,79.1584,719885386,0.0888148,180,0,0
15883,79.1587,1189641421,0.08882,180,0,0
15884,79.1596,596516649,0.0888246,180,0,0
15885,79.1706,1714636915,0.0888179,270,230.343,-0.0331778
15886,79.1738,1681692777,0.0888198,270,243.343,0.0227826
15887,79.1748,1957747793,0.0888243,270,217.347,-0.0325751
15888,79.1785,846930886,0.0888258,270,256.302,0.0348351
15889,79.2184,1804289383,0.0887865,270,269.673,0.0232709
15890,79.2514,1365180540,0.0887552,180,0,0
15891,79.2515,1540383426,0.0887607,180,0,0
15892,79.2539,304089172,0.0887636,180,4.67368e-310,4.67368e-310
15893,79.2545,1303455736,0.0887685,180,0,0
15894,79.2547,2044897763,0.0887738,180,0,0
15895,79.2548,424238335,0.0887793,180,0,0
15896,79.2558,783368690,0.0887838,180,0,0
15897,79.2565,1649760492,0.0887886,180,6.20153e-91,1.17119e+166
15898,79.2568,1350490027,0.0887938,180,0,0
15899,79.2574,1967513926,0.0887988,180,0,0
15900,79.2576,1102520059,0.0888041,180,0,0
15901,79.258,1025202362,0.0888092,180,0,0
15902,79.2584,719885386,0.0888144,180,0,0
15903,79.2587,1189641421,0.0888196,180,0,0
15904,79.2596,596516649,0.0888242,180,0,0
15905,79.2706,1714636915,0.0888175,270,231.799,-0.0694238
15906,79.2738,1681692777,0.0888194,270,244.8,-0.0141942
15907,79.2748,1957747793,0.0888239,270,218.803,-0.0666911
15908,79.2785,846930886,0.0888254,270,257.761,0.00712909
15909,79.3184,1804289383,0.0887862,270,270.984,0.0232709
15910,79.3514,1365180540,0.088755,180,0,0
15911,79.3515,1540383426,0.0887604,180,0,0
15912,79.3539,304089172,0.0887633,180,4.67368e-310,4.67368e-310
15913,79.3545,1303455736,0.0887682,180,0,0
15914,79.3547,2044897763,0.0887735,180,0,0
15915,79.3548,424238335,0.088779,180,0,0
15916,79.3558,783368690,0.0887834,180,0,0
15917,79.3565,1649760492,0.0887883,180,6.20153e-91,1.17119e+166
15918,79.3568,1350490027,0.0887935,180,0,0
15919,79.3574,1967513926,0.0887984,180,0,0
15920,79.3576,1102520059,0.0888038,180,0,0
15921,79.358,1025202362,0.0888089,180,0,0
15922,79.3584,719885386,0.0888141,180,0,0
15923,79.3587,1189641421,0.0888193,180,0,0
15924,79.3596,596516649,0.0888239,180,0,0
15925,79.3706,1714636915,0.0888171,270,232.964,0.00908589
15926,79.3738,1681692777,0.088819,270,245.966,0.0405668
15927,79.3748,1957747793,0.0888236,270,219.966,0.00413175
15928,79.3785,846930886,0.088825,270,259.073,0.00837796
15929,79.4184,1804289383,0.0887859,270,272.295,0.0232706
15930,79.4514,1365180540,0.0887547,180,0,0
15931,79.4515,1540383426,0.0887601,180,0,0
15932,79.4539,304089172,0.088763,180,4.67368e-310,4.67368e-310
15933,79.4545,1303455736,0.0887679,180,0,0
15934,79.4547,2044897763,0.0887732,180,0,0
15935,79.4548,424238335,0.0887787,180,0,0
15936,79.4558,783368690,0.0887831,180,0,0
15937,79.4565,1649760492,0.088788,180,6.20153e-91,1.17119e+166
15938,79.4568,1350490027,0.0887932,180,0,0
15939,79.4574,1967513926,0.0887981,180,0,0
15940,79.4576,1102520059,0.0888034,180,0,0
15941,79.458,1025202362,0.0888085,180,0,0
15942,79.4584,719885386,0.0888137,180,0,0
15943,79.4587,1189641421,0.0888189,180,0,0
15944,79.4596,596516649,0.0888235,180,0,0
15945,79.4706,1714636915,0.0888168,270,234.129,-0.00796238
15946,79.4738,1681692777,0.0888187,270,247.276,0.0422535
15947,79.4748,1957747793,0.0888232,270,221.276,-0.0322439
15948,79.4785,846930886,0.0888247,270,260.239,0.0352792
15949,79.5184,1804289383,0.0887856,270,273.606,0.0232703
15950,79.5514,1365180540,0.0887544,180,0,0
15951,79.5515,1540383426,0.0887598,180,0,0
15952,79.5539,304089172,0.0887627,180,4.67368e-310,4.67368e-310
15953,79.5545,1303455736,0.0887676,180,0,0
15954,79.5547,2044897763,0.0887729,180,0,0
15955,79.5548,424238335,0.0887784,180,0,0
15956,79.5558,783368690,0.0887828,180,0,0
15957,79.5565,1649760492,0.0887876,180,6.20153e-91,1.17119e+166
15958,79.5568,1350490027,0.0887929,180,0,0
15959,79.5574,1967513926,0.0887978,180,0,0
15960,79.5576,1102520059,0.0888031,180,0,0
15961,79.558,1025202362,0.0888082,180,0,0
15962,79.5584,719885386,0.0888134,180,0,0
15963,79.5587,1189641421,0.0888185,180,0,0
15964,79.5596,596516649,0.0888231,180,0,0
15965,79.5706,1714636915,0.0888164,270,235.877,-0.100462
15966,79.5738,1681692777,0.0888183,270,248.878,-0.0514396
15967,79.5748,1957747793,0.0888229,270,223.023,-0.149879
15968,79.5785,846930886,0.0888243,270,261.986,-0.0307125
15969,79.6184,1804289383,0.0887853,270,275.209,0.0232703
15970,79.6514,1365180540,0.0887541,180,0,0
15971,79.6515,1540383426,0.0887595,180,0,0
15972,79.6539,304089172,0.0887624,180,4.67368e-310,4.67368e-310
15973,79.6545,1303455736,0.0887673,180,0,0
15974,79.6547,2044897763,0.0887726,180,0,0
15975,79.6548,424238335,0.0887781,180,0,0
15976,79.6558,783368690,0.0887825,180,0,0
15977,79.6565,1649760492,0.0887873,180,6.20153e-91,1.17119e+166
15978,79.6568,1350490027,0.0887925,180,0,0
15979,79.6574,1967513926,0.0887974,180,0,0
15980,79.6576,1102520059,0.0888028,180,0,0
15981,79.658,1025202362,0.0888078,180,0,0
15982,79.6584,719885386,0.088813,180,0,0
15983,79.6587,1189641421,0.0888182,180,0,0
15984,79.6596,596516649,0.0888228,180,0,0
15985,79.6706,1714636915,0.0888161,270,237.04,0.0199219
15986,79.6738,1681692777,0.088818,270,250.041,0.0600575
15987,79.6748,1957747793,0.0888225,270,224.041,0.0280888
15988,79.6785,846930886,0.0888239,270,263.005,0.0539539
15989,79.7184,1804289383,0.0887849,270,276.374,0.0232701
15990,79.7514,1365180540,0.0887539,180,0,0
15991,79.7515,1540383426,0.0887592,180,0,0
15992,79.7539,304089172,0.0887622,180,4.67368e-310,4.67368e-310
15993,79.7545,1303455736,0.088767,180,0,0
15994,79.7547,2044897763,0.0887723,180,0,0
15995,79.7548,424238335,0.0887778,180,0,0
15996,79.7558,783368690,0.0887822,180,0,0
15997,79.7565,1649760492,0.088787,180,6.20153e-91,1.17119e+166
15998,79.7568,1350490027,0.0887922,180,0,0
15999,79.7574,1967513926,0.0887971,180,0,0
16000,79.7576,1102520059,0.0888024,180,0,0
16001,79.758,1025202362,0.0888075,180,0,0
16002,79.7584,719885386,0.0888127,180,0,0
16003,79.7587,1189641421,0.0888178,180,0,0
16004,79.7596,596516649,0.0888224,180,0,0
16005,79.7706,1714636915,0.0888157,270,238.35,-0.0373283
16006,79.7738,1681692777,0.0888176,270,251.349,0.029446
16007,79.7748,1957747793,0.0888221,270,225.351,-0.0168655
16008,79.7785,846930886,0.0888236,270,264.46,0.0111969
16009,79.8184,1804289383,0.0887846,270,277.685,0.0232701
16010,79.8514,1365180540,0.0887536,180,0,0
16011,79.8515,1540383426,0.088759,180,0,0
16012,79.8539,304089172,0.0887619,180,4.67368e-310,4.67368e-310
16013,79.8545,1303455736,0.0887667,180,0,0
16014,79.8547,2044897763,0.088772,180,0,0
16015,79.8548,424238335,0.0887775,180,0,0
16016,79.8558,783368690,0.0887819,180,0,0
16017,79.8565,1649760492,0.0887867,180,6.20153e-91,1.17119e+166
16018,79.8568,1350490027,0.0887919,180,0,0
16019,79.8574,1967513926,0.0887968,180,0,0
16020,79.8576,1102520059,0.0888021,180,0,0
16021,79.858,1025202362,0.0888072,180,0,0
16022,79.8584,719885386,0.0888123,180,0,0
16023,79.8587,1189641421,0.0888175,180,0,0
16024,79.8596,596516649,0.088822,180,0,0
16025,79.8706,1714636915,0.0888154,270,239.661,-0.0200271
16026,79.8738,1681692777,0.0888173,270,252.658,0.047125
16027,79.8748,1957747793,0.0888218,270,226.807,-0.0674631
16028,79.8785,846930886,0.0888232,270,265.771,0.0106257
16029,79.9184,1804289383,0.0887843,270,278.996,0.0232726
16030,79.9514,1365180540,0.0887533,180,0,0
16031,79.9515,1540383426,0.0887587,180,0,0
16032,79.9539,304089172,0.0887616,180,4.67368e-310,4.67368e-310
16033,79.9545,1303455736,0.0887664,180,0,0
16034,79.9547,2044897763,0.0887717,180,0,0
16035,79.9548,424238335,0.0887772,180,0,0
16036,79.9558,783368690,0.0887816,180,0,0
16037,79.9565,1649760492,0.0887864,180,6.20153e-91,1.17119e+166
16038,79.9568,1350490027,0.0887916,180,0,0
16039,79.9574,1967513926,0.0887965,180,0,0
16040,79.9576,1102520059,0.0888017,180,0,0
16041,79.958,1025202362,0.0888068,180,0,0
16042,79.9584,719885386,0.088812,180,0,0
16043,79.9587,1189641421,0.0888171,180,0,0
16044,79.9596,596516649,0.0888217,180,0,0
16045,79.9706,1714636915,0.088815,270,240.971,-0.0188233
16046,79.9738,1681692777,0.0888169,270,253.968,0.0455387
16047,79.9748,1957747793,0.0888214,270,227.972,-0.0171474
16048,79.9785,846930886,0.0888228,270,266.936,0.035751
16049,80.0184,1804289383,0.088784,270,280.307,0.0232701
16050,80.0514,1365180540,0.088753,180,0,0
16051,80.0515,1540383426,0.0887584,180,0,0
16052,80.0539,304089172,0.0887613,180,4.67368e-310,4.67368e-310
16053,80.0545,1303455736,0.0887661,180,0,0
16054,80.0547,2044897763,0.0887714,180,0,0
16055,80.0548,424238335,0.0887769,180,0,0
16056,80.0558,783368690,0.0887813,180,0,0
16057,80.0565,1649760492,0.088786,180,6.20153e-91,1.17119e+166
16058,80.0568,1350490027,0.0887912,180,0,0
16059,80.0574,1967513926,0.0887961,180,0,0
16060,80.0576,1102520059,0.0888014,180,0,0
16061,80.058,1025202362,0.0888065,180,0,0
16062,80.0584,719885386,0.0888116,180,0,0
16063,80.0587,1189641421,0.0888168,180,0,0
16064,80.0596,596516649,0.0888213,180,0,0
16065,80.0706,1714636915,0.0888147,270,242.135,-0.00469604
16066,80.0738,1681692777,0.0888166,270,255.133,0.0610678
16067,80.0748,1957747793,0.088821,270,229.137,0.015347
16068,80.0785,846930886,0.0888225,270,268.248,0.0355446
16069,80.1184,1804289383,0.0887837,270,281.618,0.0232727
16070,80.1514,1365180540,0.0887528,180,0,0
16071,80.1515,1540383426,0.0887581,180,0,0
16072,80.1539,304089172,0.088761,180,4.67368e-310,4.67368e-310
16073,80.1545,1303455736,0.0887658,180,0,0
16074,80.1547,2044897763,0.0887711,180,0,0
16075,80.1548,424238335,0.0887766,180,0,0
16076,80.1558,783368690,0.0887809,180,0,0
16077,80.1565,1649760492,0.0887857,180,6.20153e-91,1.17119e+166
16078,80.1568,1350490027,0.0887909,180,0,0
16079,80.1574,1967513926,0.0887958,180,0,0
16080,80.1576,1102520059,0.0888011,180,0,0
16081,80.158,1025202362,0.0888061,180,0,0
16082,80.1584,719885386,0.0888113,180,0,0
16083,80.1587,1189641421,0.0888164,180,0,0
16084,80.1596,596516649,0.088821,180,0,0
16085,80.1706,1714636915,0.0888143,270,243.593,-0.0521066
16086,80.1738,1681692777,0.0888162,270,256.591,0.0215872
16087,80.1748,1957747793,0.0888207,270,230.74,-0.106053
16088,80.1785,846930886,0.0888221,270,269.705,0.00887423
16089,80.2184,1804289383,0.0887834,270,282.929,0.0232696
16090,80.2514,1365180540,0.0887525,180,0,0
16091,80.2515,1540383426,0.0887578,180,0,0
16092,80.2539,304089172,0.0887607,180,4.67368e-310,4.67368e-310
16093,80.2545,1303455736,0.0887655,180,0,0
16094,80.2547,2044897763,0.0887708,180,0,0
16095,80.2548,424238335,0.0887762,180,0,0
16096,80.2558,783368690,0.0887806,180,0,0
16097,80.2565,1649760492,0.0887854,180,6.20153e-91,1.17119e+166
16098,80.2568,1350490027,0.0887906,180,0,0
16099,80.2574,1967513926,0.0887955,180,0,0
16100,80.2576,1102520059,0.0888007,180,0,0
16101,80.258,1025202362,0.0888058,180,0,0
16102,80.2584,719885386,0.0888109,180,0,0
16103,80.2587,1189641421,0.0888161,180,0,0
16104,80.2596,596516649,0.0888206,180,0,0
16105,80.2706,1714636915,0.088814,270,244.758,0.0178165
16106,80.2738,1681692777,0.0888158,270,257.757,0.0663388
16107,80.2748,1957747793,0.0888203,270,231.905,-0.0196639
16108,80.2785,846930886,0.0888218,270,270.871,0.0350601
16109,80.3184,1804289383,0.0887831,270,284.24,0.0232734
16110,80.3514,1365180540,0.0887522,180,0,0
16111,80.3515,1540383426,0.0887576,180,0,0
16112,80.3539,304089172,0.0887605,180,4.67368e-310,4.67368e-310
16113,80.3545,1303455736,0.0887653,180,0,0
16114,80.3547,2044897763,0.0887705,180,0,0
16115,80.3548,424238335,0.0887759,180,0,0
16116,80.3558,783368690,0.0887803,180,0,0
16117,80.3565,1649760492,0.0887851,180,6.20153e-91,1.17119e+166
16118,80.3568,1350490027,0.0887903,180,0,0
16119,80.3574,1967513926,0.0887951,180,0,0
16120,80.3576,1102520059,0.0888004,180,0,0
16121,80.358,1025202362,0.0888055,180,0,0
16122,80.3584,719885386,0.0888106,180,0,0
16123,80.3587,1189641421,0.0888157,180,0,0
16124,80.3596,596516649,0.0888203,180,0,0
16125,80.3706,1714636915,0.0888136,270,246.214,-0.0524296
16126,80.3738,1681692777,0.0888155,270,259.216,0.0187983
16127,80.3748,1957747793,0.08882,270,233.216,-0.0696068
16128,80.3785,846930886,0.0888214,270,272.184,0.0348046
16129,80.4184,1804289383,0.0887828,270,285.551,0.0232718
16130,80.4514,1365180540,0.0887519,180,0,0
16131,80.4515,1540383426,0.0887573,180,0,0
16132,80.4539,304089172,0.0887602,180,4.67368e-310,4.67368e-310
16133,80.4545,1303455736,0.088765,180,0,0
16134,80.4547,2044897763,0.0887702,180,0,0
16135,80.4548,424238335,0.0887756,180,0,0
16136,80.4558,783368690,0.08878,180,0,0
16137,80.4565,1649760492,0.0887848,180,6.20153e-91,1.17119e+166
16138,80.4568,1350490027,0.08879,180,0,0
16139,80.4574,1967513926,0.0887948,180,0,0
16140,80.4576,1102520059,0.0888001,180,0,0
16141,80.458,1025202362,0.0888051,180,0,0
16142,80.4584,719885386,0.0888102,180,0,0
16143,80.4587,1189641421,0.0888154,180,0,0
16144,80.4596,596516649,0.0888199,180,0,0
16145,80.4706,1714636915,0.0888133,270,247.67,-0.0703796
16146,80.4738,1681692777,0.0888151,270,260.82,-0.0627338
16147,80.4748,1957747793,0.0888196,270,234.817,-0.100554
16148,80.4785,846930886,0.088821,270,273.788,-0.0198113
16149,80.5184,1804289383,0.0887824,270,287.008,0.0232733
16150,80.5514,1365180540,0.0887517,180,0,0
16151,80.5515,1540383426,0.088757,180,0,0
16152,80.5539,304089172,0.0887599,180,4.67368e-310,4.67368e-310
16153,80.5545,1303455736,0.0887647,180,0,0
